entity_id,entity_type,timestamp,source_ip,geo_location,resource_accessed,auth_method,session_duration,command_sequence,device_fingerprint,label
U0083,user,2026-07-27 16:43:15.959999,6.208.130.9,"Mumbai, India",VPN_Gateway,password,308.00364907817817,"login_success,write,read,logout",macOS_1e-e8-8a-9c-80-76_IPv4,normal
U0007,user,2026-07-27 16:46:01.959999,78.230.11.190,"Amsterdam, Netherlands",HR_Portal,biometric,354.7884760027833,"login_success,download,logout",Win10_28-33-c2-8e-e8-ba_IPv4,normal
U0046,user,2026-07-27 16:46:29.959999,22.98.230.142,"Amsterdam, Netherlands",Cloud_Console,password,476.15935405028046,"login_success,download,logout",macOS_06-eb-b3-9c-74-72_IPv4,normal
U0137,user,2026-07-27 16:47:34.959999,196.210.33.105,"New York, USA",Cloud_Console,password,114.47276688851375,"login_success,write,read,logout",macOS_c6-23-6a-6e-77-a8_IPv4,normal
U0178,user,2026-07-27 16:49:10.959999,97.83.6.50,"Melbourne, Australia",HR_Portal,biometric,316.67485544881646,"login_success,execute,logout",macOS_f8-e0-16-d2-ba-79_IPv4,normal
ED0191,edge_device,2026-07-27 16:49:27.959999,28.97.84.236,"Buenos Aires, Argentina",IoT_Gateway_A,certificate,124.97118839756249,"login_success,read,logout",RTOS_58-bf-81-08-b6-22_IPv4,normal
ED0128,edge_device,2026-07-27 16:50:51.959999,68.209.180.106,"London, UK",IoT_Gateway_B,certificate,207.3973739913303,"login_success,execute,logout",RTOS_ca-48-73-cb-bb-2e_IPv4,normal
U0015,user,2026-07-27 16:51:21.959999,184.109.174.220,"Mumbai, India",Cloud_Console,password,305.60661075016327,"login_success,execute,logout",macOS_5e-5b-36-98-65-4e_IPv4,normal
U0126,user,2026-07-27 16:52:04.959999,218.116.123.171,"Jakarta, Indonesia",IoT_Gateway_A,biometric,281.9772216894244,"login_success,write,read,logout",Win10_86-d4-59-66-43-bb_IPv4,normal
U0111,user,2026-07-27 16:52:23.959999,221.37.17.210,"Chicago, USA",HR_Portal,biometric,314.1638068659785,"login_success,download,logout",iOS_fc-16-a2-f2-c3-c5_IPv4,normal
U0114,user,2026-07-27 16:53:12.959999,24.123.17.14,"Chicago, USA",Cloud_Console,biometric,340.1327130995463,"login_success,execute,logout",macOS_f4-ad-cb-29-a8-c2_IPv4,normal
U0005,user,2026-07-27 16:53:25.959999,120.88.252.139,"Bogota, Colombia",HR_Portal,biometric,324.9736962616073,"login_success,download,logout",iOS_d4-eb-3f-c1-28-96_IPv4,normal
U0170,user,2026-07-27 16:53:42.959999,70.159.198.86,"Tokyo, Japan",IoT_Gateway_A,password,338.1006309039528,"login_success,write,read,logout",Win10_b4-af-2b-58-14-7e_IPv4,normal
U0045,user,2026-07-27 16:53:45.959999,143.225.248.216,"Chicago, USA",Cloud_Console,password,236.77539954753934,"login_success,write,read,logout",macOS_da-88-51-37-c3-13_IPv4,normal
U0007,user,2026-07-27 16:55:25.959999,78.230.11.190,"Amsterdam, Netherlands",HR_Portal,biometric,481.1003729489146,"login_success,download,logout",Win10_28-33-c2-8e-e8-ba_IPv4,normal
U0096,user,2026-07-27 16:56:08.959999,50.120.152.143,"London, UK",VPN_Gateway,password,279.1446005284537,"login_success,download,logout",iOS_f0-e0-3f-ef-9b-ce_IPv4,normal
U0035,user,2026-07-27 16:56:18.959999,198.76.204.47,"Bogota, Colombia",Cloud_Console,password,357.08115611267715,"login_success,write,read,logout",Win10_e0-25-6d-87-43-b2_IPv4,normal
U0187,user,2026-07-27 16:57:44.959999,114.100.110.175,"Johannesburg, South Africa",Financial_API,biometric,338.87709382904615,"login_success,read,logout",macOS_1e-d8-38-93-79-9a_IPv4,normal
U0005,user,2026-07-27 17:00:12.959999,120.88.252.139,"Bogota, Colombia",Financial_API,biometric,325.29921913037106,"login_success,read,logout",iOS_d4-eb-3f-c1-28-96_IPv4,normal
U0171,user,2026-07-27 17:00:57.959999,30.15.190.74,"Melbourne, Australia",HR_Portal,password,285.32232790989644,"login_success,write,read,logout",macOS_68-51-ba-be-90-c6_IPv4,normal
U0187,user,2026-07-27 17:01:39.959999,114.100.110.175,"Johannesburg, South Africa",Financial_API,biometric,427.4148482381996,"login_success,execute,logout",macOS_1e-d8-38-93-79-9a_IPv4,normal
U0044,user,2026-07-27 17:02:13.959999,106.213.52.221,"Sao Paulo, Brazil",Customer_DB,biometric,380.31454212697105,"login_success,execute,logout",Win10_cc-d3-0c-5b-aa-d2_IPv4,normal
U0170,user,2026-07-27 17:02:21.959999,70.159.198.86,"Tokyo, Japan",Code_Repo,password,147.499064242271,"login_success,download,logout",Win10_b4-af-2b-58-14-7e_IPv4,normal
U0014,user,2026-07-27 17:02:21.959999,135.35.171.186,"Chicago, USA",HR_Portal,password,330.87492125805215,"login_success,download,logout",iOS_f4-96-de-50-e8-01_IPv4,normal
ED0133,edge_device,2026-07-27 17:04:16.959999,29.105.124.130,"Buenos Aires, Argentina",IoT_Gateway_B,certificate,245.48395913478313,"login_success,read,logout",RTOS_f0-4f-d4-32-fa-d0_IPv4,normal
U0125,user,2026-07-27 17:04:32.959999,130.133.230.71,"Bangkok, Thailand",Financial_API,password,346.96788478181355,"login_success,read,logout",iOS_16-9e-e1-11-ba-43_IPv4,normal
U0015,user,2026-07-27 17:05:18.959999,184.109.174.220,"Mumbai, India",IoT_Gateway_B,password,192.66442359317458,"login_success,execute,logout",macOS_5e-5b-36-98-65-4e_IPv4,normal
U0005,user,2026-07-27 17:06:06.959999,120.88.252.139,"Bogota, Colombia",HR_Portal,biometric,595.0382427807536,"login_success,download,logout",iOS_d4-eb-3f-c1-28-96_IPv4,normal
ED0129,edge_device,2026-07-27 17:06:21.959999,48.236.227.173,"Toronto, Canada",IoT_Gateway_A,certificate,369.0860556075612,"login_success,write,read,logout",RTOS_d2-3f-e8-bc-86-c3_IPv4,normal
ED0097,edge_device,2026-07-27 17:06:38.959999,125.249.165.116,"Paris, France",IoT_Gateway_B,certificate,368.53707712492974,"login_success,write,read,logout",RTOS_9a-e0-29-14-dd-a5_IPv4,normal
U0089,user,2026-07-27 17:06:42.959999,67.110.84.192,"Mumbai, India",HR_Portal,biometric,269.2207795158253,"login_success,write,read,logout",iOS_1e-4d-4c-9b-2b-7f_IPv4,normal
U0124,user,2026-07-27 17:06:42.959999,165.163.27.76,"Jakarta, Indonesia",Code_Repo,password,270.7108493449309,"login_success,read,logout",Win10_e6-70-61-80-46-31_IPv4,normal
U0120,user,2026-07-27 17:07:13.959999,93.198.181.149,"Tokyo, Japan",Code_Repo,password,222.7521636752981,"login_success,read,logout",macOS_fc-93-50-25-e2-b0_IPv4,normal
U0111,user,2026-07-27 17:07:44.959999,221.37.17.210,"Chicago, USA",Cloud_Console,biometric,242.30501529011772,"login_success,execute,logout",iOS_fc-16-a2-f2-c3-c5_IPv4,normal
SA0018,service_account,2026-07-27 17:10:41.959999,18.54.253.41,"Madrid, Spain",Financial_API,token,338.68831860620014,"login_success,write,read,logout",Ubuntu20.04_86-40-41-f3-54-87_IPv4,normal
ED0094,edge_device,2026-07-27 17:12:55.959999,210.71.26.198,"Buenos Aires, Argentina",IoT_Gateway_B,certificate,482.57529409810587,"login_success,read,logout",RTOS_8a-77-87-65-d9-3a_IPv4,normal
U0120,user,2026-07-27 17:14:20.959999,93.198.181.149,"Tokyo, Japan",Code_Repo,password,399.86241857398306,"login_success,write,read,logout",macOS_fc-93-50-25-e2-b0_IPv4,normal
U0037,user,2026-07-27 17:16:28.959999,196.8.2.199,"Johannesburg, South Africa",IoT_Gateway_A,biometric,223.04357330226182,"login_success,execute,logout",iOS_e2-99-35-44-87-3b_IPv4,normal
U0044,user,2026-07-27 17:18:26.959999,106.213.52.221,"Sao Paulo, Brazil",IoT_Gateway_A,biometric,151.68393479673406,"login_success,write,read,logout",Win10_cc-d3-0c-5b-aa-d2_IPv4,normal
U0193,user,2026-07-27 17:19:07.959999,157.188.97.170,"Lagos, Nigeria",Customer_DB,biometric,419.4849161305138,"login_success,write,read,logout",iOS_08-f5-5d-45-20-ea_IPv4,normal
ED0188,edge_device,2026-07-27 17:19:42.959999,90.222.107.243,"Mumbai, India",IoT_Gateway_A,certificate,165.84869986195227,"login_success,write,read,logout",RTOS_a0-ea-20-38-ff-08_IPv4,normal
U0125,user,2026-07-27 17:20:12.959999,130.133.230.71,"Bangkok, Thailand",Cloud_Console,password,145.43458415120057,"login_success,write,read,logout",iOS_16-9e-e1-11-ba-43_IPv4,normal
U0190,user,2026-07-27 17:20:27.959999,139.252.243.121,"Amsterdam, Netherlands",Financial_API,biometric,359.6284994997789,"login_success,execute,logout",macOS_de-2b-b8-22-0a-c7_IPv4,normal
U0187,user,2026-07-27 17:21:07.959999,114.100.110.175,"Johannesburg, South Africa",Financial_API,biometric,163.51673247343018,"login_success,read,logout",macOS_1e-d8-38-93-79-9a_IPv4,normal
U0111,user,2026-07-27 17:21:47.959999,221.37.17.210,"Chicago, USA",Cloud_Console,biometric,410.1369398577873,"login_success,read,logout",iOS_fc-16-a2-f2-c3-c5_IPv4,normal
SA0040,service_account,2026-07-27 17:23:42.959999,124.3.161.123,"Rome, Italy",Financial_API,token,505.0490021815434,"login_success,read,logout",Ubuntu20.04_8c-aa-42-86-52-e2_IPv4,normal
U0035,user,2026-07-27 17:23:47.959999,198.76.204.47,"Bogota, Colombia",HR_Portal,password,283.69165508290513,"login_success,write,read,logout",Win10_e0-25-6d-87-43-b2_IPv4,normal
ED0194,edge_device,2026-07-27 17:23:50.959999,34.205.184.213,"Mumbai, India",IoT_Gateway_B,certificate,391.3702336516834,"login_success,write,read,logout",RTOS_fc-66-15-a1-9e-cb_IPv4,normal
ED0016,edge_device,2026-07-27 17:23:58.959999,176.4.175.90,"Melbourne, Australia",IoT_Gateway_A,certificate,280.36408767332364,"login_success,execute,logout",RTOS_e0-a5-fa-09-39-b9_IPv4,normal
U0150,user,2026-07-27 17:24:10.959999,10.121.198.88,"Buenos Aires, Argentina",VPN_Gateway,password,272.4398160824534,"login_success,read,logout",Win10_1c-f6-72-37-b3-bc_IPv4,normal
U0012,user,2026-07-27 17:24:23.959999,9.116.93.109,"Madrid, Spain",IoT_Gateway_B,password,443.12631635101525,"login_success,read,logout",macOS_98-18-38-4e-51-d8_IPv4,normal
U0071,user,2026-07-27 17:25:33.959999,112.83.121.255,"New York, USA",HR_Portal,biometric,325.8231804143521,"login_success,write,read,logout",Win10_90-4e-7a-40-f2-3a_IPv4,normal
U0035,user,2026-07-27 17:26:51.959999,198.76.204.47,"Bogota, Colombia",Cloud_Console,password,323.8649891175154,"login_success,download,logout",Win10_e0-25-6d-87-43-b2_IPv4,normal
U0055,user,2026-07-27 17:28:42.959999,213.110.28.164,"Mumbai, India",IoT_Gateway_B,password,351.61486437089303,"login_success,read,logout",macOS_ac-2b-91-ab-2f-78_IPv4,normal
U0015,user,2026-07-27 17:30:03.959999,184.109.174.220,"Mumbai, India",Cloud_Console,password,121.17048016176017,"login_success,download,logout",macOS_5e-5b-36-98-65-4e_IPv4,normal
U0064,user,2026-07-27 17:30:07.959999,17.254.20.171,"Cairo, Egypt",IoT_Gateway_A,password,357.73339339434193,"login_success,download,logout",Win10_7a-69-d7-c7-0a-c2_IPv4,normal
U0033,user,2026-07-27 17:30:31.959999,148.63.103.79,"Mumbai, India",IoT_Gateway_A,biometric,309.70305686405885,"login_success,download,logout",Win10_64-85-68-a0-7a-87_IPv4,normal
U0044,user,2026-07-27 17:30:46.959999,106.213.52.221,"Sao Paulo, Brazil",IoT_Gateway_A,biometric,174.65502728706127,"login_success,download,logout",Win10_cc-d3-0c-5b-aa-d2_IPv4,normal
SA0049,service_account,2026-07-27 17:31:38.959999,91.207.228.131,"Singapore, Singapore",Financial_API,token,153.5435331836755,"login_success,execute,logout",Ubuntu20.04_e6-b0-a0-df-3b-c5_IPv4,normal
U0160,user,2026-07-27 17:31:51.959999,34.181.20.140,"Jakarta, Indonesia",HR_Portal,biometric,263.8229512688627,"login_success,write,read,logout",Win10_92-df-09-eb-27-a0_IPv4,normal
U0124,user,2026-07-27 17:32:47.959999,165.163.27.76,"Jakarta, Indonesia",Customer_DB,password,215.7528223791822,"login_success,download,logout",Win10_e6-70-61-80-46-31_IPv4,normal
U0160,user,2026-07-27 17:33:24.959999,34.181.20.140,"Jakarta, Indonesia",HR_Portal,biometric,287.9505590879899,"login_success,read,logout",Win10_92-df-09-eb-27-a0_IPv4,normal
U0065,user,2026-07-27 17:34:03.959999,86.131.55.95,"Lagos, Nigeria",Customer_DB,biometric,372.95472526560366,"login_success,read,logout",Win10_38-98-c7-d6-70-f9_IPv4,normal
U0083,user,2026-07-27 17:34:45.959999,6.208.130.9,"Mumbai, India",VPN_Gateway,password,486.41690650768794,"login_success,download,logout",macOS_1e-e8-8a-9c-80-76_IPv4,normal
U0061,user,2026-07-27 17:35:07.959999,116.111.222.6,"Seoul, South Korea",HR_Portal,biometric,289.7457377618275,"login_success,read,logout",macOS_b6-f8-7a-8c-e1-27_IPv4,normal
U0095,user,2026-07-27 17:36:13.959999,114.98.66.180,"Sao Paulo, Brazil",VPN_Gateway,biometric,366.544137619107,"login_success,download,logout",Win10_ca-88-48-24-1e-54_IPv4,normal
U0077,user,2026-07-27 17:37:18.959999,167.188.103.225,"Auckland, New Zealand",Customer_DB,password,117.08173589883285,"login_success,download,logout",Win10_d4-ee-df-89-a5-7d_IPv4,normal
SA0166,service_account,2026-07-27 17:38:05.959999,190.93.110.142,"Singapore, Singapore",Cloud_Console,token,328.19081284944036,"login_success,download,logout",Ubuntu20.04_78-a5-a1-4d-e1-22_IPv4,normal
U0083,user,2026-07-27 17:38:08.959999,6.208.130.9,"Mumbai, India",IoT_Gateway_A,password,305.6602143856024,"login_success,download,logout",macOS_1e-e8-8a-9c-80-76_IPv4,normal
U0042,user,2026-07-27 17:38:57.959999,7.112.52.4,"Lagos, Nigeria",HR_Portal,password,407.0660445010792,"login_success,write,read,logout",macOS_e6-41-15-9d-ba-14_IPv4,normal
U0069,user,2026-07-27 17:40:27.959999,56.67.154.153,"Melbourne, Australia",IoT_Gateway_A,password,246.23496188498748,"login_success,download,logout",Win10_04-8e-d7-81-29-f0_IPv4,normal
U0193,user,2026-07-27 17:41:57.959999,157.188.97.170,"Lagos, Nigeria",HR_Portal,biometric,216.17465372059155,"login_success,download,logout",iOS_08-f5-5d-45-20-ea_IPv4,normal
U0093,user,2026-07-27 17:42:15.959999,31.9.133.229,"Cairo, Egypt",Customer_DB,biometric,230.4764388373331,"login_success,read,logout",iOS_b2-95-10-76-93-90_IPv4,normal
U0033,user,2026-07-27 17:42:50.959999,148.63.103.79,"Mumbai, India",IoT_Gateway_A,biometric,159.80405282065715,"login_success,execute,logout",Win10_64-85-68-a0-7a-87_IPv4,normal
U0015,user,2026-07-27 17:44:08.959999,184.109.174.220,"Mumbai, India",IoT_Gateway_B,password,320.93206919174713,"login_success,download,logout",macOS_5e-5b-36-98-65-4e_IPv4,normal
U0046,user,2026-07-27 17:45:06.959999,22.98.230.142,"Amsterdam, Netherlands",Cloud_Console,password,346.6870461883348,"login_success,write,read,logout",macOS_06-eb-b3-9c-74-72_IPv4,normal
SA0199,service_account,2026-07-27 17:45:09.959999,38.144.246.213,"New York, USA",Financial_API,token,427.2071189867291,"login_success,write,read,logout",Ubuntu20.04_9a-28-a7-97-9c-e4_IPv4,normal
U0065,user,2026-07-27 17:46:19.959999,86.131.55.95,"Lagos, Nigeria",Customer_DB,biometric,303.6450702036888,"login_success,read,logout",Win10_38-98-c7-d6-70-f9_IPv4,normal
ED0099,edge_device,2026-07-27 17:46:59.959999,15.19.95.34,"Singapore, Singapore",IoT_Gateway_B,certificate,200.2092486370884,"login_success,execute,logout",RTOS_78-8e-5c-df-fb-2e_IPv4,normal
U0115,user,2026-07-27 17:47:37.959999,63.58.136.17,"Buenos Aires, Argentina",Customer_DB,password,352.69824505633835,"login_success,write,read,logout",Win10_be-12-23-78-93-74_IPv4,normal
U0089,user,2026-07-27 17:48:19.959999,67.110.84.192,"Mumbai, India",HR_Portal,biometric,175.84939672440285,"login_success,write,read,logout",iOS_1e-4d-4c-9b-2b-7f_IPv4,normal
U0069,user,2026-07-27 17:48:24.959999,56.67.154.153,"Melbourne, Australia",Code_Repo,password,244.27707506578307,"login_success,read,logout",Win10_04-8e-d7-81-29-f0_IPv4,normal
U0190,user,2026-07-27 17:49:18.959999,139.252.243.121,"Amsterdam, Netherlands",Financial_API,biometric,201.2171301399337,"login_success,read,logout",macOS_de-2b-b8-22-0a-c7_IPv4,normal
U0111,user,2026-07-27 17:50:52.959999,221.37.17.210,"Chicago, USA",HR_Portal,biometric,405.0014819866977,"login_success,execute,logout",iOS_fc-16-a2-f2-c3-c5_IPv4,normal
U0042,user,2026-07-27 17:50:52.959999,7.112.52.4,"Lagos, Nigeria",Code_Repo,password,261.1277830669774,"login_success,write,read,logout",macOS_e6-41-15-9d-ba-14_IPv4,normal
U0177,user,2026-07-27 17:52:44.959999,38.121.23.26,"Berlin, Germany",IoT_Gateway_A,biometric,241.24253098067584,"login_success,download,logout",Win10_28-13-ac-43-c0-4e_IPv4,normal
U0006,user,2026-07-27 17:53:05.959999,151.37.7.60,"Buenos Aires, Argentina",VPN_Gateway,biometric,274.24374077372,"login_success,execute,logout",macOS_fc-62-23-17-74-94_IPv4,normal
U0014,user,2026-07-27 17:53:24.959999,135.35.171.186,"Chicago, USA",HR_Portal,password,210.06963202108113,"login_success,download,logout",iOS_f4-96-de-50-e8-01_IPv4,normal
ED0004,edge_device,2026-07-27 17:53:29.959999,179.69.78.125,"New York, USA",IoT_Gateway_A,certificate,278.68217004826863,"login_success,write,read,logout",RTOS_9a-2f-c2-31-b7-b0_IPv4,normal
ED0191,edge_device,2026-07-27 17:54:38.959999,28.97.84.236,"Buenos Aires, Argentina",IoT_Gateway_A,certificate,359.73917454520273,"login_success,download,logout",RTOS_58-bf-81-08-b6-22_IPv4,normal
U0044,user,2026-07-27 17:54:49.959999,106.213.52.221,"Sao Paulo, Brazil",IoT_Gateway_A,biometric,431.062702838753,"login_success,download,logout",Win10_cc-d3-0c-5b-aa-d2_IPv4,normal
SA0152,service_account,2026-07-27 17:57:13.959999,147.198.103.176,"Dubai, UAE",Financial_API,token,160.027435570198,"login_success,write,read,logout",Ubuntu20.04_90-ad-b3-03-5c-49_IPv4,normal
U0014,user,2026-07-27 17:57:17.959999,135.35.171.186,"Chicago, USA",Code_Repo,password,243.49211421072812,"login_success,download,logout",iOS_f4-96-de-50-e8-01_IPv4,normal
U0096,user,2026-07-27 18:01:30.959999,50.120.152.143,"London, UK",VPN_Gateway,password,286.13714702211064,"login_success,write,read,logout",iOS_f0-e0-3f-ef-9b-ce_IPv4,normal
U0187,user,2026-07-27 18:01:32.959999,114.100.110.175,"Johannesburg, South Africa",Financial_API,biometric,305.8683984888893,"login_success,write,read,logout",macOS_1e-d8-38-93-79-9a_IPv4,normal
U0120,user,2026-07-27 18:01:34.959999,93.198.181.149,"Tokyo, Japan",VPN_Gateway,password,326.58730066100645,"login_success,read,logout",macOS_fc-93-50-25-e2-b0_IPv4,normal
SA0118,service_account,2026-07-27 18:01:41.959999,10.225.131.85,"Amsterdam, Netherlands",Cloud_Console,token,234.45925998456772,"login_success,write,read,logout",Ubuntu20.04_7e-57-59-28-c3-7b_IPv4,normal
U0193,user,2026-07-27 18:01:56.959999,157.188.97.170,"Lagos, Nigeria",HR_Portal,biometric,286.25563698122613,"login_success,download,logout",iOS_08-f5-5d-45-20-ea_IPv4,normal
U0174,user,2026-07-27 18:02:27.959999,153.21.214.241,"Auckland, New Zealand",VPN_Gateway,password,180.4367696556265,"login_success,write,read,logout",Win10_d0-42-2b-9e-c0-a8_IPv4,normal
SA0090,service_account,2026-07-27 18:03:10.959999,3.170.41.133,"Jakarta, Indonesia",Cloud_Console,token,438.3690604343309,"login_success,execute,logout",Ubuntu20.04_dc-73-c2-e6-e2-98_IPv4,normal
U0125,user,2026-07-27 18:03:14.959999,130.133.230.71,"Bangkok, Thailand",Cloud_Console,password,305.11182516380677,"login_success,read,logout",iOS_16-9e-e1-11-ba-43_IPv4,normal
U0098,user,2026-07-27 18:03:51.959999,113.118.19.46,"Seoul, South Korea",IoT_Gateway_B,biometric,417.67679680578675,"login_success,execute,logout",macOS_78-75-0a-89-14-59_IPv4,normal
U0064,user,2026-07-27 18:06:35.959999,17.254.20.171,"Cairo, Egypt",Customer_DB,password,392.2528311429753,"login_success,read,logout",Win10_7a-69-d7-c7-0a-c2_IPv4,normal
ED0142,edge_device,2026-07-27 18:08:13.959999,194.62.73.3,"Nairobi, Kenya",IoT_Gateway_B,certificate,345.74041124135886,"login_success,download,logout",RTOS_b6-f5-cd-da-37-fb_IPv4,normal
ED0109,edge_device,2026-07-27 18:09:12.959999,159.86.68.113,"Sydney, Australia",IoT_Gateway_A,certificate,373.9863293774033,"login_success,execute,logout",RTOS_8c-4c-e4-f7-b0-aa_IPv4,normal
U0111,user,2026-07-27 18:09:30.959999,221.37.17.210,"Chicago, USA",Cloud_Console,biometric,425.77660750605924,"login_success,execute,logout",iOS_fc-16-a2-f2-c3-c5_IPv4,normal
U0190,user,2026-07-27 18:10:00.959999,139.252.243.121,"Amsterdam, Netherlands",Code_Repo,biometric,293.6616578631643,"login_success,read,logout",macOS_de-2b-b8-22-0a-c7_IPv4,normal
U0115,user,2026-07-27 18:10:01.959999,63.58.136.17,"Buenos Aires, Argentina",Customer_DB,password,425.9726472384587,"login_success,read,logout",Win10_be-12-23-78-93-74_IPv4,normal
ED0172,edge_device,2026-07-27 18:10:54.959999,177.172.250.113,"Buenos Aires, Argentina",IoT_Gateway_A,certificate,315.860680691236,"login_success,write,read,logout",RTOS_48-ab-21-a8-30-c5_IPv4,normal
SA0050,service_account,2026-07-27 18:11:53.959999,144.77.95.163,"Melbourne, Australia",Cloud_Console,token,353.4122830097915,"login_success,read,logout",Ubuntu20.04_6e-16-df-00-64-ba_IPv4,normal
U0012,user,2026-07-27 18:13:14.959999,9.116.93.109,"Madrid, Spain",IoT_Gateway_B,password,257.6678224473901,"login_success,read,logout",macOS_98-18-38-4e-51-d8_IPv4,normal
U0112,user,2026-07-27 18:13:33.959999,137.188.23.243,"Toronto, Canada",Financial_API,password,526.6328541518291,"login_success,read,logout",iOS_de-fd-12-40-a9-33_IPv4,normal
U0177,user,2026-07-27 18:16:49.959999,38.121.23.26,"Berlin, Germany",Cloud_Console,biometric,370.30181023188516,"login_success,execute,logout",Win10_28-13-ac-43-c0-4e_IPv4,normal
U0098,user,2026-07-27 18:17:29.959999,113.118.19.46,"Seoul, South Korea",IoT_Gateway_B,biometric,383.9426293191134,"login_success,execute,logout",macOS_78-75-0a-89-14-59_IPv4,normal
ED0133,edge_device,2026-07-27 18:18:49.959999,29.105.124.130,"Buenos Aires, Argentina",IoT_Gateway_A,certificate,267.2785772057029,"login_success,download,logout",RTOS_f0-4f-d4-32-fa-d0_IPv4,normal
U0150,user,2026-07-27 18:20:27.959999,10.121.198.88,"Buenos Aires, Argentina",VPN_Gateway,password,379.5205167441866,"login_success,download,logout",Win10_1c-f6-72-37-b3-bc_IPv4,normal
U0013,user,2026-07-27 18:20:38.959999,88.108.115.72,"Los Angeles, USA",IoT_Gateway_B,password,418.3498365632505,"login_success,execute,logout",Win10_c4-ef-80-05-3a-88_IPv4,normal
U0024,user,2026-07-27 18:21:05.959999,150.172.207.183,"Auckland, New Zealand",Cloud_Console,biometric,376.73266730134117,"login_success,write,read,logout",macOS_0e-d8-d2-ef-1b-32_IPv4,normal
U0096,user,2026-07-27 18:23:23.959999,50.120.152.143,"London, UK",VPN_Gateway,password,353.59921063770196,"login_success,write,read,logout",iOS_f0-e0-3f-ef-9b-ce_IPv4,normal
SA0152,service_account,2026-07-27 18:26:34.959999,147.198.103.176,"Dubai, UAE",Customer_DB,token,422.70953958992504,"login_success,download,logout",Ubuntu20.04_90-ad-b3-03-5c-49_IPv4,normal
ED0107,edge_device,2026-07-27 18:27:24.959999,20.160.232.48,"Lagos, Nigeria",IoT_Gateway_A,certificate,329.8233285963257,"login_success,download,logout",RTOS_c4-c4-61-45-23-8d_IPv4,normal
U0015,user,2026-07-27 18:27:43.959999,184.109.174.220,"Mumbai, India",IoT_Gateway_B,password,351.0905797945519,"login_success,read,logout",macOS_5e-5b-36-98-65-4e_IPv4,normal
U0150,user,2026-07-27 18:32:46.959999,10.121.198.88,"Buenos Aires, Argentina",Customer_DB,password,358.65371469387,"login_success,download,logout",Win10_1c-f6-72-37-b3-bc_IPv4,normal
ED0047,edge_device,2026-07-27 18:34:20.959999,153.128.119.116,"London, UK",IoT_Gateway_A,certificate,214.51544349300843,"login_success,download,logout",RTOS_a4-a8-8e-23-8e-b3_IPv4,normal
U0033,user,2026-07-27 18:34:30.959999,148.63.103.79,"Mumbai, India",IoT_Gateway_A,biometric,265.85480659035926,"login_success,download,logout",Win10_64-85-68-a0-7a-87_IPv4,normal
U0190,user,2026-07-27 18:37:43.959999,139.252.243.121,"Amsterdam, Netherlands",Code_Repo,biometric,320.8641161545143,"login_success,write,read,logout",macOS_de-2b-b8-22-0a-c7_IPv4,normal
SA0147,service_account,2026-07-27 18:38:06.959999,201.229.166.123,"Melbourne, Australia",Financial_API,token,487.4238446840187,"login_success,write,read,logout",Ubuntu20.04_18-22-2e-2b-2f-dd_IPv4,normal
U0104,user,2026-07-27 18:39:07.959999,63.5.132.163,"Cairo, Egypt",Cloud_Console,password,473.43667484099035,"login_success,download,logout",iOS_8c-3e-0e-7a-51-9f_IPv4,normal
ED0165,edge_device,2026-07-27 18:39:28.959999,107.40.6.122,"Rome, Italy",IoT_Gateway_A,certificate,325.2433184440156,"login_success,write,read,logout",RTOS_76-58-4e-26-5a-fc_IPv4,normal
U0150,user,2026-07-27 18:40:19.959999,10.121.198.88,"Buenos Aires, Argentina",VPN_Gateway,password,236.77859513041113,"login_success,write,read,logout",Win10_1c-f6-72-37-b3-bc_IPv4,normal
U0021,user,2026-07-27 18:41:16.959999,142.186.51.36,"Toronto, Canada",Code_Repo,biometric,390.71108797903355,"login_success,download,logout",iOS_10-70-03-24-1e-75_IPv4,normal
U0006,user,2026-07-27 18:41:17.959999,151.37.7.60,"Buenos Aires, Argentina",Cloud_Console,biometric,270.5569316741157,"login_success,read,logout",macOS_fc-62-23-17-74-94_IPv4,normal
SA0036,service_account,2026-07-27 18:45:00.959999,79.162.91.25,"Nairobi, Kenya",Cloud_Console,token,450.43746503704205,"login_success,execute,logout",Ubuntu20.04_9c-bd-91-50-e0-9a_IPv4,normal
U0164,user,2026-07-27 18:46:43.959999,105.211.13.153,"Mumbai, India",Cloud_Console,biometric,302.31300784994176,"login_success,execute,logout",Win10_1a-63-b2-b3-4b-78_IPv4,normal
U0193,user,2026-07-27 18:47:12.959999,157.188.97.170,"Lagos, Nigeria",Customer_DB,biometric,314.9822691584253,"login_success,read,logout",iOS_08-f5-5d-45-20-ea_IPv4,normal
ED0004,edge_device,2026-07-27 18:48:52.959999,179.69.78.125,"New York, USA",IoT_Gateway_B,certificate,244.64717584253654,"login_success,write,read,logout",RTOS_9a-2f-c2-31-b7-b0_IPv4,normal
U0083,user,2026-07-27 18:49:00.959999,6.208.130.9,"Mumbai, India",VPN_Gateway,password,344.44948738082127,"login_success,execute,logout",macOS_1e-e8-8a-9c-80-76_IPv4,normal
U0171,user,2026-07-27 18:49:50.959999,30.15.190.74,"Melbourne, Australia",Code_Repo,password,253.6354695876159,"login_success,execute,logout",macOS_68-51-ba-be-90-c6_IPv4,normal
ED0113,edge_device,2026-07-27 18:50:22.959999,170.102.26.210,"Bogota, Colombia",IoT_Gateway_A,certificate,272.7839478332856,"login_success,execute,logout",RTOS_12-e9-07-49-d1-4f_IPv4,normal
